Elapsed Time (ms), Alphabet, Pitch, Yaw, Roll,attentive
227386, V,0.7327906,185.9704,351.92,1
227402, V,0.7239003,185.9694,351.8987,1
227419, V,0.7340114,185.957,351.9205,1
227434, V,0.7200884,185.9453,351.9376,1
227447, V,0.7045667,185.951,351.9369,1
227469, V,0.7018892,185.9483,351.9503,1
227485, V,0.7088652,185.9424,351.9514,1
227502, V,0.7311974,185.9466,351.9315,1
227517, V,0.7436095,185.9385,351.9261,1
227531, V,0.7575331,185.9126,351.9173,1
227552, V,0.762445,185.9077,351.8927,1
227569, V,0.7611637,185.9164,351.8848,1
227586, V,0.7653412,185.9189,351.8685,1
227601, V,0.77277,185.9412,351.8559,1
227614, V,0.7792326,185.9661,351.8368,1
227636, V,0.795982,185.9902,351.8414,1
227652, V,0.8149058,186.0019,351.847,1
227669, V,0.8198373,185.9963,351.8385,1
227684, V,0.8080491,186.0021,351.8403,1
227698, V,0.8087413,185.9906,351.8188,1
227712, V,0.7966857,185.9802,351.8174,1
227735, V,0.7894331,185.9525,351.8019,1
227752, V,0.7873632,185.9509,351.8062,1
227768, V,0.7760739,185.9473,351.8012,1
227782, V,0.748238,185.9319,351.7931,1
227795, V,0.738511,185.9404,351.8081,1
227819, V,0.7316625,185.9331,351.8123,1
227835, V,0.7252855,185.9299,351.8179,1
227851, V,0.730366,185.929,351.8265,1
227865, V,0.7138968,185.9178,351.8404,1
227879, V,0.7019606,185.9007,351.8339,1
227902, V,0.7143417,185.9024,351.8256,1
227919, V,0.7142442,185.9017,351.813,1
227935, V,0.7118295,185.9012,351.8118,1
227949, V,0.7153813,185.8879,351.812,1
227963, V,0.7189465,185.883,351.8009,1
227986, V,0.7186738,185.8923,351.8077,1
228004, V,0.7282068,185.8956,351.8051,1
228019, V,0.7325956,185.8935,351.7965,1
228032, V,0.7202156,185.8945,351.8136,1
228054, V,0.7101654,185.8861,351.8198,1
228071, V,0.7208503,185.8847,351.789,1
228087, V,0.7133501,185.8842,351.751,1
228102, V,0.7312855,185.897,351.7352,1
228116, V,0.760682,185.8969,351.7686,1
228137, V,0.7680547,185.9038,351.7864,1
228154, V,0.7688133,185.9025,351.7748,1
228171, V,0.7491632,185.9035,351.7813,1
228185, V,0.7438673,185.8913,351.77,1
228199, V,0.7497475,185.9068,351.7564,1
228221, V,0.7395046,185.8907,351.7561,1
228237, V,0.7407328,185.8802,351.7709,1
228254, V,0.712304,185.8805,351.7688,1
228269, V,0.6994151,185.8743,351.7683,1
228283, V,0.6838943,185.8727,351.7668,1
228304, V,0.6546006,185.8831,351.7765,1
228321, V,0.6516022,185.8809,351.7779,1
228337, V,0.6356692,185.8728,351.8003,1
228352, V,0.6123321,185.8683,351.8061,1
228366, V,0.5826873,185.8586,351.7838,1
228387, V,0.5799386,185.8599,351.7571,1
228404, V,0.5943733,185.8707,351.7613,1
228421, V,0.5998213,185.8713,351.7789,1
228436, V,0.604807,185.8772,351.7641,1
228450, V,0.6058078,185.8784,351.7657,1
228464, V,0.609516,185.8786,351.7684,1
228487, V,0.624321,185.8911,351.749,1
228506, V,0.6347685,185.8875,351.7363,1
228519, V,0.6497111,185.8955,351.7256,1
228534, V,0.6547218,185.8935,351.7198,1
228555, V,0.6661142,185.905,351.7092,1
228572, V,0.6809714,185.9125,351.7027,1
228589, V,0.6928274,185.9211,351.7005,1
228603, V,0.6937637,185.9276,351.703,1
228617, V,0.709193,185.9474,351.7011,1
228638, V,0.7064117,185.9231,351.7178,1
228656, V,0.7008215,185.9259,351.7185,1
228673, V,0.7039343,185.9068,351.7192,1
228686, V,0.7024443,185.8968,351.7155,1
228700, V,0.7154471,185.8771,351.7114,1
228722, V,0.7162318,185.8577,351.729,1
228739, V,0.7194613,185.8454,351.7308,1
228755, V,0.7207248,185.8482,351.7328,1
228770, V,0.714107,185.8494,351.7352,1
228783, V,0.721993,185.8478,351.744,1
228806, V,0.7070696,185.8587,351.7391,1
228822, V,0.7019655,185.8611,351.75,1
228839, V,0.7037209,185.8565,351.7533,1
228854, V,0.7161914,185.87,351.7523,1
228868, V,0.7179958,185.8656,351.7422,1
228889, V,0.715013,185.8669,351.733,1
228905, V,0.7196487,185.8708,351.7303,1
228922, b,0.7186959,185.8759,351.7188,1
228937, b,0.7311926,185.8765,351.7228,1
228951, b,0.7517822,185.8798,351.7243,1
228972, b,0.7451419,185.8944,351.7219,1
228989, b,0.7347045,185.8921,351.7379,1
229006, b,0.7174317,185.8852,351.7451,1
229021, b,0.7135382,185.8704,351.7325,1
229035, b,0.7050892,185.8519,351.708,1
229055, b,0.7272266,185.8531,351.6737,1
229072, b,0.7407505,185.8475,351.7061,1
229089, b,0.7487907,185.843,351.7301,1
229105, b,0.7571201,185.8424,351.7224,1
229120, b,0.7504362,185.8441,351.725,1
229134, b,0.7581134,185.8434,351.7284,1
229156, b,0.7793281,185.8451,351.7183,1
229172, b,0.7823176,185.8482,351.7249,1
229189, b,0.7790195,185.8339,351.7327,1
229203, b,0.7796143,185.8336,351.7417,1
229216, b,0.7684044,185.8333,351.7395,1
229239, b,0.7613382,185.8368,351.7363,1
229255, b,0.7516078,185.8373,351.7374,1
229272, b,0.7343859,185.8303,351.7476,1
229287, b,0.7252691,185.8289,351.7553,1
229301, b,0.7156694,185.8237,351.7876,1
229322, b,0.6965892,185.7997,351.781,1
229338, b,0.7042661,185.7962,351.7359,1
229356, b,0.6974309,185.8108,351.7389,1
229370, b,0.6989784,185.7972,351.7598,1
229384, b,0.7096097,185.8101,351.7832,1
229406, b,0.7082786,185.8094,351.787,1
229423, b,0.7162832,185.8128,351.7852,1
229439, b,0.7252151,185.8132,351.775,1
229453, b,0.7320052,185.8125,351.7652,1
229466, b,0.7328417,185.7984,351.7558,1
229488, b,0.7245211,185.7883,351.7488,1
229506, b,0.7270913,185.7915,351.7456,1
229522, b,0.7394444,185.791,351.7502,1
229536, b,0.7463507,185.7931,351.7411,1
229550, b,0.7480022,185.8179,351.7343,1
229572, b,0.7431319,185.8346,351.7532,1
229589, b,0.7284686,185.8431,351.7538,1
229605, b,0.7229975,185.8494,351.7509,1
229619, b,0.7196023,185.8428,351.7517,1
229633, b,0.7275617,185.838,351.7513,1
229655, b,0.7193661,185.8217,351.7521,1
229672, b,0.7152752,185.8078,351.7441,1
229689, b,0.7158302,185.8028,351.7462,1
229702, b,0.7034699,185.7878,351.7488,1
229717, b,0.6964362,185.8022,351.7435,1
229739, b,0.6914635,185.7948,351.7487,1
229756, b,0.6791865,185.8106,351.7626,1
229772, b,0.6800593,185.807,351.7641,1
229786, b,0.6655051,185.8215,351.7621,1
229800, b,0.6569235,185.8174,351.7554,1
229822, b,0.6490902,185.829,351.7562,1
229839, b,0.6464956,185.8275,351.7556,1
229855, b,0.6343621,185.8354,351.7424,1
229870, b,0.6294306,185.8378,351.7439,1
229884, b,0.635729,185.8503,351.7258,1
229906, b,0.628041,185.8549,351.7416,1
229923, b,0.6169561,185.8643,351.7369,1
229938, b,0.6231955,185.8647,351.7487,1
229953, b,0.6115475,185.8669,351.766,1
229967, b,0.6203263,185.8664,351.7735,1
229988, b,0.6227674,185.8392,351.7711,1
230005, b,0.6201001,185.8319,351.7133,1
230023, b,0.6301415,185.8232,351.701,1
230037, b,0.6283459,185.8224,351.7355,1
230051, b,0.6253104,185.8107,351.7535,1
230072, b,0.6297063,185.8286,351.7429,1
230089, b,0.6268191,185.84,351.7567,1
230106, b,0.6264268,185.8378,351.7397,1
230121, b,0.6258075,185.8357,351.7464,1
230135, b,0.6177983,185.8383,351.746,1
230155, b,0.6027412,185.8274,351.7558,1
230172, b,0.5891929,185.8245,351.738,1
230189, b,0.5716371,185.8293,351.737,1
230204, b,0.5550098,185.8256,351.7429,1
230218, b,0.5354329,185.8324,351.7417,1
230232, b,0.5246578,185.8268,351.7416,1
230255, b,0.5150998,185.8218,351.7656,1
230273, b,0.5031748,185.8046,351.7663,1
230288, b,0.4923669,185.8035,351.7509,1
230302, b,0.4902608,185.8017,351.7107,1
230316, b,0.5114958,185.7995,351.7119,1
230339, b,0.534077,185.7991,351.7356,1
230355, b,0.5480232,185.8111,351.7394,1
230372, b,0.5555232,185.8102,351.7479,1
230385, b,0.5643255,185.8105,351.7576,1
230399, b,0.5856608,185.8193,351.7455,1
230422, b,0.6074507,185.7969,351.7267,1
230439, b,0.6097702,185.7991,351.7138,1
230455, b,0.6097814,185.7941,351.7045,1
230469, b,0.6134993,185.7915,351.698,1
230482, b,0.6158357,185.8102,351.7077,1
230505, b,0.6102911,185.8398,351.7081,1
230523, b,0.6046874,185.8356,351.7191,1
230539, b,0.6067392,185.8485,351.7206,1
230552, b,0.6019778,185.8465,351.726,1
230566, b,0.613152,185.8348,351.722,1
230589, b,0.6120636,185.8127,351.7167,1
230605, b,0.6116694,185.7898,351.711,1
230622, b,0.6275905,185.7964,351.7098,1
230636, b,0.6223236,185.7843,351.7075,1
230650, b,0.6277096,185.7864,351.7004,1
230672, b,0.6117971,185.7894,351.7137,1
230688, b,0.6039149,185.7922,351.7231,1
230706, b,0.5994323,185.804,351.7213,1
230720, b,0.5992659,185.8048,351.7261,1
230733, b,0.571504,185.808,351.7245,1
230756, b,0.5674179,185.8143,351.713,1
230772, b,0.5528951,185.8137,351.7195,1
230789, b,0.5462526,185.8148,351.7145,1
230803, b,0.5421149,185.8156,351.71,1
230817, b,0.5287825,185.8276,351.7177,1
230839, b,0.538641,185.8148,351.7126,1
230856, b,0.5387684,185.815,351.7119,1
230872, b,0.540786,185.8233,351.716,1
230886, b,0.5420666,185.8237,351.7174,1
230900, b,0.5391028,185.8261,351.713,1
230922, b,0.5319139,185.8222,351.7235,1
230939, A,0.5115085,185.8127,351.7416,1
230956, A,0.5011316,185.8031,351.7339,1
230970, A,0.4903889,185.7974,351.7046,1
230984, A,0.5098764,185.7991,351.6703,1
231006, A,0.5428977,185.7919,351.7014,1
231022, A,0.5572597,185.7956,351.723,1
231039, A,0.5550977,185.7955,351.7105,1
231054, A,0.5452222,185.8013,351.7236,1
231067, A,0.5521138,185.8107,351.7232,1
231089, A,0.5399278,185.81,351.7222,1
231105, A,0.5396118,185.8114,351.7218,1
231122, A,0.5298045,185.8016,351.7311,1
231137, A,0.5189834,185.7937,351.7296,1
231151, A,0.5033327,185.8052,351.7241,1
231172, A,0.4811831,185.8125,351.7324,1
231189, A,0.4596701,185.8081,351.7309,1
231206, A,0.4567496,185.8083,351.7415,1
231221, A,0.4437525,185.8099,351.7595,1
231235, A,0.4406652,185.8032,351.7765,1
231256, A,0.3947388,185.797,351.7506,1
231272, A,0.4103095,185.7954,351.7081,1
231289, A,0.4223024,185.7999,351.7234,1
231305, A,0.4479084,185.8108,351.7369,1
231318, A,0.4528752,185.8137,351.7285,1
231332, A,0.4537707,185.8304,351.728,1
231356, A,0.464586,185.8511,351.7288,1
231373, A,0.4880471,185.8606,351.7109,1
231388, A,0.4989683,185.8642,351.7019,1
231402, A,0.5095888,185.8693,351.6854,1
231416, A,0.5176101,185.8699,351.6692,1
231439, A,0.5296065,185.8707,351.6623,1
231455, A,0.5371688,185.8747,351.6664,1
231472, A,0.5469722,185.8905,351.6567,1
231485, A,0.5515286,185.8973,351.6578,1
231506, A,0.5627525,185.9146,351.6568,1
231522, A,0.5496705,185.9158,351.6674,1
231539, A,0.5478134,185.922,351.6757,1
231556, A,0.5439265,185.908,351.6752,1
231569, A,0.5547937,185.8961,351.6726,1
231582, A,0.5642915,185.889,351.6691,1
231606, A,0.5565487,185.8693,351.6733,1
231622, A,0.5614644,185.8638,351.6691,1
231639, A,0.5516646,185.8687,351.6683,1
231652, A,0.5361832,185.8681,351.6757,1
231666, A,0.5420708,185.8757,351.6688,1
231689, A,0.5480359,185.8881,351.6838,1
231706, A,0.5412693,185.9004,351.6938,1
231722, A,0.5335062,185.9142,351.6933,1
231736, A,0.5301359,185.9196,351.6891,1
231749, A,0.5346277,185.9397,351.692,1
231772, A,0.5227082,185.9343,351.6703,1
231789, A,0.5112987,185.937,351.6599,1
231805, A,0.4998185,185.943,351.6497,1
231819, A,0.509745,185.9458,351.6565,1
231833, A,0.4943698,185.9556,351.6434,1
231856, A,0.5241529,185.96,351.6642,1
231872, A,0.5345129,185.9674,351.6593,1
231889, A,0.5434627,185.956,351.6827,1
231902, A,0.5450187,185.9498,351.6901,1
231917, A,0.530062,185.9285,351.6936,1
231939, A,0.5077513,185.9241,351.6666,1
231956, A,0.5118535,185.9311,351.6104,1
231972, A,0.5380159,185.9449,351.6207,1
231986, A,0.5563864,185.9654,351.6527,1
232000, A,0.571916,186.0369,351.668,1
232022, A,0.5553565,186.1101,351.6692,1
232039, A,0.5630257,186.2051,351.6447,1
232056, A,0.558859,186.2988,351.6216,1
232070, A,0.5570257,186.3896,351.6295,1
232084, A,0.5515719,186.5204,351.62,1
232105, A,0.5226284,186.6183,351.6007,1
232122, A,0.5270619,186.7742,351.6101,1
232139, A,0.5184976,186.8882,351.6024,1
232154, A,0.513872,186.9988,351.6112,1
232167, A,0.4988195,187.1603,351.6153,1
232189, A,0.498219,187.2287,351.5866,1
232205, A,0.4981308,187.2946,351.6161,1
232222, A,0.4781307,187.3354,351.6314,1
232237, A,0.4551882,187.4121,351.5882,1
232251, A,0.440194,187.5677,351.5532,1
232272, A,0.4129317,187.6901,351.5767,1
232289, A,0.388324,187.8038,351.6002,1
232305, A,0.3790624,187.9151,351.6463,1
232321, A,0.4031295,188.0301,351.6524,1
232335, A,0.4148813,188.2725,351.679,1
232355, A,0.416697,188.4218,351.6912,1
232373, A,0.4174152,188.5598,351.6758,1
232388, A,0.4246786,188.6755,351.6663,1
232404, A,0.4083967,188.7863,351.6759,1
232418, A,0.412084,188.977,351.6783,1
232439, A,0.4510237,189.0264,351.6467,1
232456, A,0.4477342,189.0508,351.6396,1
232472, A,0.4526054,189.0619,351.6022,1
232488, A,0.4822726,189.0671,351.5739,1
232502, A,0.4865077,189.0851,351.5546,1
232516, A,0.4668751,189.0368,351.552,1
232539, A,0.5138716,188.9232,351.5099,1
232555, A,0.5202567,188.8719,351.5179,1
232572, A,0.5054501,188.8322,351.5086,1
232585, A,0.5107515,188.7905,351.5027,1
232605, A,0.529778,188.7474,351.545,1
232622, A,0.5024047,188.7338,351.5865,1
232638, A,0.5061797,188.7243,351.5815,1
232656, A,0.4932357,188.7199,351.5842,1
232668, A,0.4950405,188.6964,351.6176,1
232682, A,0.4728393,188.6573,351.6671,1
232706, A,0.4629032,188.668,351.6386,1
232722, A,0.4432431,188.6469,351.6641,1
232738, A,0.4213565,188.6046,351.6674,1
232752, A,0.4099349,188.5804,351.697,1
232766, A,0.4009066,188.531,351.6866,1
232789, A,0.402745,188.5217,351.6613,1
232805, A,0.4115382,188.489,351.6861,1
232822, A,0.4081609,188.4611,351.6949,1
232836, A,0.4074873,188.4312,351.6794,1
232849, A,0.3961676,188.4088,351.6517,1
232872, A,0.407736,188.3692,351.6697,1
232889, A,0.3967118,188.396,351.6588,1
232905, A,0.4024584,188.3867,351.6848,1
232919, A,0.3968116,188.4005,351.6952,1
232933, A,0.3570374,188.4225,351.7101,1
232955, U,0.3135877,188.4864,351.7278,1
232972, U,0.2986754,188.5183,351.6961,1
232989, U,0.2933453,188.5429,351.6852,1
233003, U,0.3036467,188.5643,351.7365,1
233017, U,0.268221,188.6091,351.7556,1
233039, U,0.2402674,188.6127,351.7551,1
233056, U,0.1899961,188.6591,351.7792,1
233072, U,0.177951,188.7273,351.7889,1
233086, U,0.1588122,188.8061,351.7811,1
233100, U,0.1072612,188.9397,351.8144,1
233122, U,359.9801,189.1215,351.9231,1
233139, U,359.8698,189.3668,351.9994,1
233156, U,359.7748,189.658,352.0818,1
233169, U,359.659,189.9139,352.1624,1
233183, U,359.4709,190.4562,352.3233,1
233205, U,359.3464,190.8464,352.425,1
233222, U,359.2572,191.2459,352.524,1
233239, U,359.1743,191.6597,352.5998,1
233253, U,359.0829,192.0905,352.6642,1
233267, U,358.9222,192.8819,352.7566,1
233289, U,358.9518,193.4512,352.7681,1
233305, U,358.9257,193.9833,352.8267,1
233322, U,358.8541,194.5107,352.903,1
233337, U,358.8065,195.0362,352.9749,1
233351, U,358.6532,196.1032,353.1203,1
233372, U,358.5196,196.7529,353.2162,1
233389, U,358.4479,197.3905,353.3017,1
233406, U,358.423,198.0296,353.3866,1
233421, U,358.3627,198.6172,353.4787,1
233435, U,358.2112,199.7932,353.6464,1
233456, U,358.0726,200.3806,353.7426,1
233472, U,357.8963,200.9828,353.8144,1
233489, U,357.7232,201.5737,353.9143,1
233504, U,357.5445,202.1806,354.0232,1
233518, U,357.1623,203.3584,354.2158,1
233532, U,356.8487,203.9357,354.3782,1
233556, U,356.3769,204.4503,354.6187,1
233574, U,355.9106,205.0118,354.8196,1
233588, U,355.2133,206.1372,355.1177,1
233602, U,354.9659,206.6397,355.2619,1
233624, U,354.7147,207.0362,355.3911,1
233640, U,354.4456,207.4378,355.4958,1
233657, U,354.1326,207.814,355.6212,1
233671, U,353.8349,208.1969,355.7032,1
233685, U,353.2671,208.9944,355.8656,1
233707, U,353.0978,209.2885,355.8797,1
233723, U,352.8859,209.5603,355.9623,1
233741, U,352.531,209.8057,356.0624,1
233755, U,352.1409,210.0838,356.1359,1
233769, U,351.403,210.6862,356.2722,1
233790, U,351.013,210.9111,356.2884,1
233807, U,350.6773,211.1326,356.3268,1
233823, U,350.4221,211.3091,356.4,1
233839, U,350.0987,211.5001,356.4305,1
233852, U,349.4463,211.8908,356.5337,1
233874, U,349.2224,211.9784,356.5749,1
233891, U,348.8612,212.1157,356.607,1
233907, U,348.4942,212.3651,356.553,1
233922, U,348.1503,212.6524,356.5174,1
233936, U,347.5274,213.2236,356.5086,1
233957, U,347.2249,213.6066,356.5256,1
233973, U,346.8832,213.9212,356.5201,1
233990, U,346.4888,214.285,356.5522,1
234007, U,346.0933,214.6764,356.5562,1
234019, U,345.6805,215.1474,356.484,1
234040, U,344.9829,216.2436,356.2848,1
234057, U,344.7134,216.8436,356.3341,1
234074, U,344.38,217.4303,356.2824,1
234089, U,344.0236,218.0466,356.2416,1
234103, U,343.3564,219.2507,356.1174,1
234117, U,343.1067,219.9947,355.9121,1
234140, U,342.9623,220.7981,355.6511,1
234157, U,342.8416,221.4846,355.4952,1
234173, U,342.7564,222.0965,355.3317,1
234186, U,342.5253,223.2344,355.0589,1
234201, U,342.5367,223.6661,354.9002,1
234224, U,342.831,223.7023,354.7436,1
234240, U,343.094,223.5565,354.5004,1
234257, U,343.5091,222.8697,354.1875,1
234270, U,343.8438,222.0508,353.9373,1
234284, U,344.2958,220.3994,353.5635,1
234307, U,344.2707,218.3143,353.769,1
234324, U,344.2175,216.3608,353.979,1
234339, U,344.2985,214.2618,354.0573,1
234354, U,344.6277,210.6153,354.0021,1
234368, U,344.9482,208.4956,353.8252,1
234390, U,345.2685,206.3393,353.7576,1
234407, U,345.3279,204.7656,353.8696,1
234423, U,345.4205,203.4078,354.0934,1
234437, U,345.6971,200.5923,354.3721,1
234451, U,346.0158,199.3303,354.5517,1
234473, U,346.4499,198.2721,354.7473,1
234491, U,346.7119,197.2079,354.9424,1
234507, U,346.873,196.2732,355.0399,1
234521, U,347.0734,195.3482,355.1264,1
234535, U,347.6161,193.4043,355.255,1
234557, U,347.9831,192.7565,355.2378,1
234574, U,348.153,192.1261,355.2918,1
234591, U,348.2626,191.6474,355.4182,1
234604, U,348.3949,191.1853,355.5331,1
234618, U,348.7757,190.0544,355.72,1
234640, U,349.0402,189.8714,355.75,1
234657, U,349.2744,189.5222,355.7274,1
234674, U,349.5255,189.2085,355.6957,1
234688, U,349.6833,188.94,355.6593,1
234701, U,350.0197,188.3261,355.6548,1
234724, U,350.0297,188.4105,355.6883,1
234740, U,350.1777,188.2899,355.6603,1
234757, U,350.3323,188.1796,355.578,0
234771, U,350.5083,188.0121,355.5067,0
234785, U,350.8177,187.7493,355.3448,0
234807, U,350.8456,187.7793,355.289,0
234824, U,350.8445,187.8904,355.2165,0
234840, U,350.9103,187.94,355.1616,0
234855, U,350.9869,187.921,355.0901,0
