Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
1813041,271,R,Yes,None,186,356,168,4.69,21.99,182.02,185.0,185.0,153.8,23655.63,265.8,356.0,355.0,1.04,1.08,169.19,168.0,169.0,1
1815508,734,I,Yes,None,186,356,167,0.45,0.2,185.72,186.0,186.0,0.41,0.17,355.78,356.0,356.0,0.72,0.52,167.87,168.0,168.0,1
1817404,629,X,No,Commission,186,356,167,0.0,0.0,186.0,186.0,186.0,0.0,0.0,356.0,356.0,356.0,0.46,0.21,167.31,167.0,167.0,0
1819409,617,Z,Yes,None,187,20,179,0.4,0.16,186.08,186.0,186.0,64.79,4198.12,343.41,356.0,356.0,1.74,3.03,167.34,167.0,167.0,1
1821525,723,Y,Yes,None,187,354,174,4.95,24.48,182.7,186.0,186.0,158.55,25138.1,247.92,356.0,356.0,4.7,22.07,171.22,167.0,167.0,1
1823292,485,A,Yes,None,186,355,173,4.98,24.78,182.72,186.0,186.0,158.27,25050.33,246.94,354.0,354.0,3.51,12.33,173.49,173.0,174.0,1
1825354,545,a,Yes,None,185,350,175,4.18,17.49,183.44,186.0,185.0,102.31,10467.88,319.07,354.0,353.0,1.07,1.15,174.31,174.0,174.0,1
1828834,2000,X,Yes,None,171,5,177,5.95,35.43,180.44,184.0,184.0,151.72,23019.55,257.45,349.0,349.0,1.42,2.02,175.33,174.0,175.0,1
1830152,1318,Y,Yes,None,173,1,176,6.31,39.85,177.06,184.0,173.0,172.13,29628.27,166.35,349.0,12.0,1.4,1.95,175.72,174.0,176.0,1
1831602,766,C,Yes,None,169,2,175,4.93,24.26,172.97,171.0,172.0,132.55,17568.82,65.64,3.0,4.0,1.11,1.24,176.22,176.0,176.0,1
1834264,1411,Y,Yes,None,175,350,172,3.66,13.43,173.39,179.0,173.0,171.25,29328.24,148.87,3.0,3.0,1.59,2.53,174.54,173.0,175.0,1
1835350,487,D,Yes,None,178,355,173,3.89,15.13,174.54,179.0,175.0,167.39,28020.91,225.09,2.0,344.0,1.44,2.06,173.85,173.0,173.0,1
1837352,485,T,Yes,None,177,356,172,1.96,3.84,177.08,178.0,178.0,8.86,78.51,351.03,356.0,354.0,0.57,0.32,172.73,173.0,173.0,1
1839286,416,Q,Yes,None,177,354,172,0.55,0.31,177.36,177.0,177.0,1.57,2.46,354.47,355.0,355.0,0.48,0.23,172.34,172.0,172.0,1
1841219,333,x,No,Commission,178,354,172,0.45,0.2,177.28,177.0,177.0,1.09,1.19,354.56,354.0,354.0,0.16,0.03,171.97,172.0,172.0,0
1843230,327,X,No,Commission,178,352,172,0.48,0.23,177.63,178.0,178.0,0.87,0.76,353.61,354.0,354.0,0.33,0.11,171.87,172.0,172.0,0
1845553,638,R,Yes,None,178,352,172,0.0,0.0,178.0,178.0,178.0,0.78,0.6,352.63,352.0,352.0,0.32,0.1,171.89,172.0,172.0,1
1847336,416,W,Yes,None,178,352,172,0.0,0.0,178.0,178.0,178.0,0.29,0.08,352.09,352.0,352.0,0.46,0.21,171.7,172.0,172.0,1
1849505,582,A,Yes,None,178,352,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,352.0,352.0,352.0,0.5,0.25,171.54,172.0,172.0,1
1851455,517,a,Yes,None,178,352,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,352.0,352.0,352.0,0.44,0.19,171.26,171.0,171.0,1
1853588,633,W,Yes,None,178,352,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,352.0,352.0,352.0,0.08,0.01,171.01,171.0,171.0,1
1855454,487,L,Yes,None,178,352,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,352.0,352.0,352.0,0.08,0.01,171.01,171.0,171.0,1
1857432,460,U,Yes,None,178,352,171,0.0,0.0,178.0,178.0,178.0,0.0,0.0,352.0,352.0,352.0,0.08,0.01,171.01,171.0,171.0,1
1860681,1705,A,Yes,None,181,18,175,1.05,1.1,178.46,178.0,178.0,134.52,18095.95,283.92,352.0,352.0,1.7,2.9,172.03,171.0,171.0,1
1862982,2000,x,Yes,None,184,2,174,3.28,10.74,181.67,178.0,181.0,162.69,26469.44,123.94,2.0,16.0,1.7,2.88,173.71,175.0,174.0,1
1863626,644,P,Yes,None,184,3,173,3.02,9.11,182.44,185.0,184.0,140.4,19713.47,79.47,2.0,4.0,1.37,1.87,174.07,175.0,174.0,1
1865448,449,C,Yes,None,183,360,173,1.24,1.54,184.08,185.0,184.0,157.05,24664.2,99.17,3.0,3.0,0.91,0.83,174.01,173.0,174.0,1
1867448,438,U,Yes,None,183,360,173,0.67,0.44,183.47,183.0,183.0,168.69,28455.99,240.76,360.0,360.0,0.42,0.18,173.23,173.0,173.0,1
1869459,443,S,Yes,None,183,360,173,0.0,0.0,183.0,183.0,183.0,61.39,3769.13,349.11,360.0,360.0,0.0,0.0,173.0,173.0,173.0,1
1871531,499,R,Yes,None,183,360,173,0.0,0.0,183.0,183.0,183.0,61.41,3771.2,349.21,360.0,360.0,0.06,0.0,173.0,173.0,173.0,1
1873427,395,W,Yes,None,183,360,172,0.0,0.0,183.0,183.0,183.0,35.82,1283.08,356.41,360.0,360.0,0.27,0.07,172.92,173.0,173.0,1
1875398,356,F,Yes,None,183,359,173,0.0,0.0,183.0,183.0,183.0,0.37,0.13,359.84,360.0,360.0,0.45,0.21,172.71,173.0,173.0,1
1877408,361,x,No,Commission,183,360,172,0.0,0.0,183.0,183.0,183.0,0.5,0.25,359.55,360.0,360.0,0.48,0.23,172.36,172.0,172.0,0
1881050,2000,X,Yes,None,187,9,172,2.32,5.38,182.7,183.0,183.0,161.08,25948.25,176.12,360.0,52.5,5.2,27.01,175.28,172.0,172.0,1
1881794,744,U,Yes,None,185,26,177,3.23,10.42,183.54,183.0,183.0,149.54,22362.55,124.88,360.0,41.0,5.17,26.68,175.42,172.0,173.0,1
1883618,549,Y,Yes,None,187,6,168,3.69,13.59,184.69,188.0,185.0,16.67,277.92,26.11,5.0,28.5,6.03,36.34,174.76,176.0,173.0,1
1886967,1887,O,Yes,None,178,2,173,6.61,43.67,179.66,188.0,178.0,29.57,874.51,38.42,5.0,30.0,9.71,94.23,179.35,167.0,177.0,1
1887984,900,C,Yes,None,176,350,169,5.93,35.21,177.88,178.0,177.0,125.24,15685.55,102.64,350.0,67.0,9.65,93.22,179.25,167.0,177.0,1
1891100,2000,x,Yes,None,184,357,169,3.24,10.5,176.31,179.0,177.0,144.68,20932.83,270.68,350.0,352.0,4.11,16.93,171.54,169.0,171.0,1
1891651,550,W,Yes,None,180,2,170,3.35,11.24,177.55,179.0,178.0,136.67,18679.58,289.07,350.0,353.0,1.86,3.47,170.25,169.0,170.0,1
1895117,2000,x,Yes,None,180,350,167,3.82,14.56,178.19,180.0,180.0,164.64,27105.55,241.37,350.0,350.0,1.43,2.05,168.51,167.0,168.0,1
1896134,1016,O,Yes,None,180,349,167,2.94,8.64,178.99,180.0,180.0,151.85,23058.65,264.55,350.0,350.0,1.03,1.06,167.8,167.0,167.0,1
1897749,631,R,Yes,None,180,349,167,1.54,2.36,179.68,180.0,180.0,52.87,2795.75,342.14,349.0,350.0,0.41,0.16,167.21,167.0,167.0,1
1899584,456,W,Yes,None,180,349,167,0.13,0.02,179.98,180.0,180.0,0.43,0.18,349.24,349.0,349.0,0.08,0.01,166.99,167.0,167.0,1
1901767,635,T,Yes,None,180,349,165,0.13,0.02,179.98,180.0,180.0,0.08,0.01,349.01,349.0,349.0,0.47,0.22,166.76,167.0,167.0,1
1905151,2000,x,Yes,None,180,349,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,349.0,349.0,349.0,0.57,0.33,165.99,166.0,166.0,1
1905600,449,L,Yes,None,180,349,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,349.0,349.0,349.0,0.48,0.23,165.9,166.0,166.0,1
1907480,313,b,Yes,None,180,349,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,349.0,349.0,349.0,0.1,0.01,165.99,166.0,166.0,1
1909801,621,A,Yes,None,180,349,166,0.0,0.0,180.0,180.0,180.0,0.0,0.0,349.0,349.0,349.0,0.0,0.0,166.0,166.0,166.0,1
1911734,550,O,Yes,None,179,19,174,0.5,0.25,180.18,180.0,180.0,64.15,4115.71,336.81,349.0,349.0,1.41,1.99,166.85,166.0,166.0,1
1913476,292,P,Yes,None,184,354,168,1.71,2.92,181.27,180.0,181.0,156.45,24477.11,244.15,349.0,349.0,3.81,14.53,169.65,166.0,168.0,1
1915702,516,G,Yes,None,184,353,168,1.68,2.83,182.95,184.0,184.0,157.87,24924.04,245.68,353.0,353.0,3.41,11.62,170.16,168.0,168.0,1
1917945,749,R,Yes,None,180,354,172,1.01,1.01,183.45,184.0,184.0,69.2,4789.01,338.45,353.0,353.0,1.45,2.11,168.49,168.0,168.0,1
1919676,464,T,Yes,None,173,9,174,2.66,7.09,181.4,183.0,183.0,76.04,5782.64,335.04,353.0,352.0,1.82,3.33,169.54,168.0,168.0,1
1921845,617,O,Yes,None,178,349,179,2.89,8.34,178.61,179.0,179.0,127.57,16273.57,296.53,351.0,352.0,3.8,14.41,173.62,172.0,172.0,1
1923658,417,P,Yes,None,179,10,175,4.01,16.08,175.22,179.0,176.0,148.72,22117.93,268.86,351.0,351.0,2.49,6.18,176.03,178.0,177.0,1
1926011,765,I,Yes,None,176,351,177,3.89,15.14,175.74,178.0,178.0,155.78,24267.59,251.55,351.0,351.0,2.01,4.03,176.45,177.0,177.0,1
1929278,2000,X,Yes,None,179,354,180,2.79,7.77,176.73,179.0,178.0,101.76,10354.51,319.16,353.0,353.0,2.01,4.04,177.66,177.0,178.0,1
1929839,560,W,Yes,None,179,354,180,2.81,7.88,176.77,179.0,178.0,1.78,3.17,352.97,354.0,353.0,1.24,1.53,178.44,180.0,178.0,1
1932093,797,Q,Yes,None,178,2,167,2.42,5.87,177.33,179.0,178.0,105.26,11078.77,317.54,354.0,353.0,3.82,14.61,177.63,180.0,179.0,1
1934211,897,K,Yes,None,173,3,161,1.94,3.76,176.7,178.0,177.0,175.74,30883.33,184.9,2.0,347.0,7.52,56.5,171.01,180.0,169.0,1
1936007,682,P,Yes,None,166,355,167,2.74,7.49,174.17,173.0,174.0,147.73,21825.54,80.76,2.0,2.0,4.16,17.31,164.93,162.0,163.0,1
1937963,633,Q,Yes,None,177,359,175,5.31,28.23,174.99,173.0,173.0,162.92,26543.48,107.29,2.0,2.0,8.81,77.64,169.11,162.0,163.0,1
1940947,1617,b,Yes,None,179,9,162,4.47,19.94,177.59,179.0,177.5,174.33,30389.72,182.73,7.0,341.0,6.13,37.61,174.96,167.0,176.0,1
1942349,1001,a,Yes,None,180,8,154,2.8,7.85,178.28,179.0,178.5,167.58,28081.73,138.4,7.0,9.0,8.14,66.29,169.19,167.0,169.0,1
1943966,599,B,Yes,None,177,357,176,1.83,3.36,178.46,179.0,179.0,114.92,13207.28,49.91,7.0,8.0,6.85,46.97,163.44,167.0,161.0,1
1945780,403,D,Yes,None,178,2,171,2.12,4.5,178.13,179.0,178.0,129.25,16705.23,62.59,8.0,8.0,8.28,68.51,165.0,155.0,161.0,1
1947952,571,P,Yes,None,171,1,175,3.92,15.36,176.76,179.0,177.0,160.38,25720.47,104.32,2.0,3.0,5.24,27.49,170.77,171.0,171.0,1
1949998,612,L,Yes,None,176,5,173,4.14,17.13,175.87,171.0,176.0,175.46,30785.78,187.86,2.0,343.0,2.28,5.18,173.45,171.0,174.0,1
1952086,683,R,Yes,None,177,1,176,2.63,6.91,175.09,176.0,176.0,162.76,26490.22,115.93,3.0,4.0,1.58,2.48,173.87,173.0,174.0,1
1954050,646,A,Yes,None,177,3,174,0.89,0.79,176.89,177.0,177.0,111.51,12433.61,42.44,3.0,3.0,1.1,1.21,174.12,174.0,174.0,1
1956136,722,X,No,Commission,177,2,174,0.29,0.08,176.91,177.0,177.0,0.96,0.92,2.54,2.0,3.0,0.82,0.68,174.12,174.0,174.0,0
1958136,716,M,Yes,None,176,2,174,0.46,0.21,176.7,177.0,177.0,0.45,0.2,2.28,2.0,2.0,0.0,0.0,174.0,174.0,174.0,1
1959952,533,A,Yes,None,176,357,174,0.48,0.23,176.35,176.0,176.0,49.91,2490.88,8.81,2.0,2.0,0.0,0.0,174.0,174.0,174.0,1
1961953,516,X,No,Commission,176,2,172,0.0,0.0,176.0,176.0,176.0,164.35,27012.51,112.91,2.0,2.0,0.86,0.74,174.08,174.0,174.0,0
1965452,2000,x,Yes,None,171,0,176,2.11,4.44,176.14,176.0,176.0,174.17,30333.79,164.9,0.0,26.0,1.47,2.16,174.25,175.0,175.0,1
1967453,2000,X,Yes,None,174,2,172,2.8,7.85,174.74,178.0,174.0,153.51,23564.65,93.26,2.0,2.0,1.7,2.89,173.89,172.0,174.0,1
1969470,2000,x,Yes,None,174,2,172,1.52,2.32,173.27,174.0,173.5,94.69,8966.12,28.87,2.0,2.0,1.58,2.5,172.67,172.0,172.0,1
1969986,516,J,Yes,None,174,2,171,1.08,1.17,173.13,174.0,174.0,0.57,0.32,1.7,2.0,2.0,1.43,2.05,172.4,172.0,172.0,1
1973485,2000,x,Yes,None,174,2,171,0.46,0.21,174.31,174.0,174.0,0.0,0.0,2.0,2.0,2.0,0.44,0.19,171.26,171.0,171.0,1
1974083,598,V,Yes,None,174,2,171,0.46,0.21,174.31,174.0,174.0,0.0,0.0,2.0,2.0,2.0,0.39,0.15,171.19,171.0,171.0,1
1977516,2000,X,Yes,None,175,1,171,0.45,0.2,174.27,174.0,174.0,0.29,0.08,1.91,2.0,2.0,0.06,0.0,171.0,171.0,171.0,1
1979533,2000,x,Yes,None,174,2,171,0.49,0.24,174.39,174.0,174.0,0.37,0.14,1.83,2.0,2.0,0.06,0.0,171.0,171.0,171.0,1
1980050,516,Q,Yes,None,174,2,171,0.49,0.24,174.39,174.0,174.0,0.37,0.14,1.83,2.0,2.0,0.06,0.0,171.0,171.0,171.0,1
